32	0x20	 	12549526	1010157	eng	When life throws you a lemon, make lemonade!	allmarangie	2011-07-27 22:22:57	2011-07-27 22:22:57
7778	0x1e62	Ṣ	1	10735386	eng	Like Christianity and Judaism, Islam is a so-called Abrahamic religion. Muslims, as Islamic people are called, repudiate Christianity's Trinity which alludes to polytheism. Islam is strictly monotheistic as they believe that there is only One God, Allāh. Their sacred writings are in the Qur'an, divided into 114 suras, containing 6236 āyāt, verses. Muslims believe that the Qur'an is only perfect in the original Arabic because any translation would be deficient. Their main prophet is Muhammad, the messenger. Muslim eschatology includes bodily resurrection at the Day of Resurrection, Yawm al-Qiyāmah, when everyone will be judged for good or bad deeds. Trials and tribulation precede and coincide with al-Qiyāmah, the time of which no human knows. (I read somewhere too that in Islam, being in hell may be an impermanent condition.) Like other Abrahamicists, Muslims believe in angels. Muslims believe in predestination or divine preordainment. Muslims must pray 5 times during the day. The prayer rituals are called Ṣalāh. Like other religions, Islam has subdivisions, as the Sunni and Shia, the contention being the successor, Abu Bakr or Ali respectively, to Muhammad. (The Islamic religion's progression and overall ambiance are depicted in Frank Herbert's Dune series, which is set thousands of years from now in outer space. There is a desert planet called Arrakis.)	nonong	2022-03-24 17:54:25	2022-03-24 18:10:06
7779	0x1e63	ṣ	4	11621195	eng	"Aṣerbek" is a violent blow. It can kill. It is a merciless beating. Another example: he laid it out with a masterful slap.	AmarMecheri	2023-03-24 20:43:30	2023-03-24 20:43:30
7789	0x1e6d	ṭ	6	11532387	eng	In A.C. Bhaktivedanta Swami Prabhupāda's own commentaries about the Bhagavad-Gītā, the Hindu sacred book, he uses the word "planets" to describe places like Vaikuṇṭha, the heavenly abode of Vishnu.	nonong	2023-02-12 17:59:54	2023-02-12 18:00:15
7827	0x1e93	ẓ	5	9391109	eng	Do you want to come to Iɣẓeṛ Amuqṛan?	musaAzuna	2020-11-27 16:40:34	2021-02-11 03:14:59
7841	0x1ea1	ạ	1	10641854	eng	Thích Nhất Hạnh, a Vietnamese Buddhist monk, passed away on the 22nd of January of 2022. His writings inspire me. My favourite of his writings is Under the Rose Apple Tree.	nonong	2022-01-24 22:07:43	2022-01-24 22:07:43
7845	0x1ea5	ấ	1	10641854	eng	Thích Nhất Hạnh, a Vietnamese Buddhist monk, passed away on the 22nd of January of 2022. His writings inspire me. My favourite of his writings is Under the Rose Apple Tree.	nonong	2022-01-24 22:07:43	2022-01-24 22:07:43
7869	0x1ebd	ẽ	1	729146	eng	"ẽ" is a letter in the Guarani alphabet.	\N	2011-01-27 11:38:31	2016-01-21 22:51:47
7891	0x1ed3	ồ	1	704697	eng	Vietnam's currency is the đồng. Its symbol is "₫".	\N	2011-01-09 15:08:23	2016-01-21 22:34:53
7913	0x1ee9	ứ	1	5651220	eng	The Hanfu influenced the traditional clothing of other countries, like the kimono in Japan, the hanbok in Korea or the áo tứ thân in Vietnam.	Mar1L	2016-12-01 21:07:16	2016-12-01 21:07:16
8112	0x1fb0	ᾰ	1	10523066	eng	Is the Greek word κᾰκός a cognate of the Latin word cacō?	shekitten	2021-11-22 15:34:12	2021-11-22 15:34:12
8202	0x200a	 	1	8798350	eng	In mathematics, the binary logarithm (log₂ n) is the power to which the number 2 must be raised to obtain the value n.	LinaTamazight	2020-05-28 10:47:53	2023-10-08 19:23:13
8203	0x200b	​	44	8189817	eng	Berber as a family contains several languages ​​including Kabyle, Shawi, Mozabite, Rifain, Zennati, Tergi and Chleuh.	belkacem77	2019-09-15 20:19:11	2023-07-16 00:18:50
8206	0x200e	‎	2	4759534	eng	Are the objections to the airport legitimate or is it just a case of nimbyism?‎	lovasoa	2015-12-11 23:52:32	2015-12-11 23:52:32
8208	0x2010	‐	6	10671813	eng	I read the article "Changes in Temperature, Texture, and Structure of Konnyaku (Konjac Glucomannan Gel) During High‐pressure‐freezing."	nonong	2022-02-13 05:02:28	2022-02-13 05:02:28
8209	0x2011	‑	1	6239805	eng	You're a straight‑A student, aren't you?	CK	2017-09-01 03:19:03	2017-09-01 03:19:03
8211	0x2013	–	583	10317561	eng	You can count on him – he's got a lot of experience. And yes, he's got a lot of self-confidence, but he never boasts about his achievements. Bear in mind, though, that he's slow.	sundown	2021-09-23 23:26:13	2021-09-23 23:26:13
8212	0x2014	—	2102	10588694	eng	I dreamt last night that I was in a restaurant that served various dishes with cooked guinea pigs. The trigger might have been that yesterday, I saw a picture of "cuy chactado"—a Peruvian guinea pig dish.	nonong	2021-12-28 14:13:13	2021-12-28 14:13:13
8213	0x2015	―	2	11383784	eng	―Will you tell him he can kiss my arse? Myles Crawford said throwing out his arm for emphasis.	Cangarejo	2022-12-28 19:57:46	2023-12-27 11:16:00
8216	0x2018	‘	133	3161073	eng	The Esperanto word ‘okazo’ originally meant both ‘occasion’ and ‘case’, as the Russian ‘случай’ does, while ‘kazo’ only meant ‘case in declension’. Owing to Western influence, ‘kazo’ started to mean ‘case in court’, then ‘case in general’.	shekitten	2014-04-09 12:55:07	2021-09-29 01:06:14
8217	0x2019	’	7687	10908527	eng	The Nairobi-based fashion designer, who has successfully carved herself a niche in Kenya’s fashion industry, said many small business owners are happy to gain access to “high quality products at affordable prices.”	Cangarejo	2022-06-13 16:15:59	2022-06-13 16:15:59
8220	0x201c	“	1634	11867939	eng	The “free” as well as the “federate” city has the right to accept or decline a legislative proposal put before it by the Roman government.	Cangarejo	2023-06-23 13:20:03	2023-06-23 13:20:03
8221	0x201d	”	1630	8097899	eng	Then he said to the rising tide, “You are subject to me, as the land on which I am sitting is mine, and no one has resisted my overlordship with impunity. I command you, therefore, not to rise on to my land, nor to presume to wet the clothing or limbs of your master.”	Hybrid	2019-08-09 02:40:32	2019-08-09 02:40:32
8230	0x2026	…	64	8185345	eng	Because I’ve grown up with farming, I never think that it’s something people are really interested in. It’s like, oh, that’s just how you get your food. But then, like hundreds and hundreds of people come to every single event, and it’s like whoa….	Hybrid	2019-09-13 22:43:17	2019-09-13 22:43:17
8239	0x202f	 	80	9695422	eng	In interviews with conservative media and talk shows and a January 15 op-ed in The Wall Street Journal, Pack defended his actions, saying he was working to address long-standing security concerns at the agency and perceived liberal bias in VOA content.	shekitten	2021-01-26 19:58:26	2021-01-26 19:58:26
8242	0x2032	′	6	10764242	eng	Please don′t make me go.	CK	2022-04-12 09:05:49	2022-04-12 09:05:49
8243	0x2033	″	1	6310241	eng	This computer has a 3½″ floppy drive.	Hybrid	2017-09-16 16:50:25	2017-09-16 17:07:33
8253	0x203d	‽	2	5650927	eng	What on earth is an interrobang‽	zumley	2016-12-01 17:55:05	2016-12-01 17:55:05
8260	0x2044	⁄	1	11725995	eng	In 1814, Thomas Spalding made on Sapelo Island, in lat. 31 1⁄2, as much as 95 hogsheads of excellent sugar, equal to Jamaica, from Canes he had planted there.	Cangarejo	2023-04-30 14:28:33	2023-04-30 14:28:33
8304	0x2070	⁰	1	6555555	eng	Find the remainder when 2²⁰¹³ is divided by 3.	jasmaa	2017-12-14 17:13:02	2019-10-19 16:10:36
8315	0x207b	⁻	1	2487739	eng	It's up to 5·10⁻³ meters.	gleki	2013-06-09 15:33:52	2023-10-21 14:52:55
8319	0x207f	ⁿ	1	11103022	eng	The n-th roots of a complex number w are the solutions to the equation zⁿ = w. There exist n of them.	LilFlaneur	2022-09-08 00:34:12	2022-09-08 00:34:12
8320	0x2080	₀	1	10960216	eng	If four space-points, which do not lie in one plane, are conceived to be at the same time t₀, then it is no longer permissible to make a change of the time parameter by a Lorentz-transformation, without at the same time destroying the character of the simultaneity of these four space points.	Cangarejo	2022-07-03 11:57:27	2022-07-03 11:57:27
8322	0x2082	₂	23	12201710	eng	Scientists wanted to see how these developing larvae were being affected by the increased acidity of the ocean water caused by excess carbon dioxide in the atmosphere. Whitman Miller — an environmental scientist and ecologist with the Smithsonian research center — says oceans normally absorb about half of the carbon dioxide that's produced by living creatures. But when excess CO₂ is pumped into the atmosphere and dissolves into seawater, that contributes to an acidification, or a lowering of the pH of the oceans. A byproduct of that process — carbonic acid — rapidly converts to carbonate and bicarbonate ions, which Miller says are corrosive to the calcium carbonate shells of oysters and other marine species.	Cangarejo	2023-12-09 14:36:36	2023-12-09 14:36:36
8345	0x2099	ₙ	1	6468629	eng	bₙ converges to b.	jasmaa	2017-11-17 03:16:39	2023-10-27 19:45:10
8355	0x20a3	₣	1	706683	eng	France's currency was the franc, and its symbol was ₣. While it is no longer used in France, francs are still in use in some former French colonies such as Guinea.	shekitten	2011-01-10 21:37:17	2021-05-06 10:26:49
8356	0x20a4	₤	3	706684	eng	The former Italian currency was the lira and its symbol was "₤". It's not related to the Turkish lira.	shekitten	2011-01-10 21:38:00	2021-05-07 09:51:11
8361	0x20a9	₩	1	706675	eng	Won is used in both North Korea and South Korea. Its symbol is "₩".	shekitten	2011-01-10 21:33:39	2021-05-07 09:34:55
8362	0x20aa	₪	2	937806	eng	If you want to go to Israel, you need many shekels. Water costs only 0.50 ₪.	\N	2011-06-13 15:58:09	2023-09-08 20:13:21
8363	0x20ab	₫	1	704697	eng	Vietnam's currency is the đồng. Its symbol is "₫".	\N	2011-01-09 15:08:23	2016-01-21 22:34:53
8364	0x20ac	€	41	8466850	eng	At a cost of only €400 including flights, hotels, and transport for two weeks, this was the best package holiday Sue and Jack had ever booked!	Rawrren	2020-01-19 13:15:36	2020-01-19 13:15:36
8368	0x20b0	₰	1	706693	eng	I've inserted 2 DM and 75 ₰ to my piggy bank.	\N	2011-01-10 21:41:59	2016-01-21 22:41:42
8371	0x20b3	₳	1	706673	eng	The former Argentine currency was Austral. Its symbol was "₳".	\N	2011-01-10 21:33:04	2016-01-21 22:35:07
8372	0x20b4	₴	1	937803	eng	A diet Coke in Ukraine costs ₴2.	shekitten	2011-06-13 15:55:49	2021-05-07 01:09:04
8373	0x20b5	₵	1	706677	eng	The cedi is Ghana's current currency. Its symbol is "₵".	\N	2011-01-10 21:34:34	2016-01-21 22:51:17
8377	0x20b9	₹	4	6168570	eng	A trip to Ghatkopar and back using the Metro costs ₹55.	sabretou	2017-07-27 13:01:57	2017-07-27 13:01:57
8482	0x2122	™	1	1270412	eng	My bora-fake-account-detector-3000-next-gen-deluxe-edition™ has recognized no "bora"-like pattern in his behaviour.	sacredceltic	2011-11-29 20:17:49	2011-11-29 20:22:21
8594	0x2192	→	3	474331	eng	You have added a comment, not a translation. To add a translation, click on the "あ→а" icon above the sentence.	\N	2010-08-21 20:18:52	2023-11-11 11:43:59
8722	0x2212	−	8	5649173	eng	The coldest temperature ever recorded in Canada was −63 °C in Snag, Yukon.	Hybrid	2016-11-30 21:52:13	2016-11-30 21:52:13
8730	0x221a	√	5	5402764	eng	The square root of 3 is √3 or -√3.	OjisanSeiuchi	2016-09-05 11:21:23	2016-09-05 11:21:23
8834	0x2282	⊂	1	391677	eng	We use the symbol “⊂” to denote proper inclusion.	MUIRIEL	2010-05-20 17:33:22	2012-08-28 20:44:50
9633	0x25a1	□	3	5214017	eng	Do you want to be my girlfriend? □ Yes. □ No. □ Maybe.	kanlaon	2016-06-15 02:14:45	2016-06-15 02:14:45
9737	0x2609	☉	1	6128261	eng	The solar mass (M☉) is a standard astronomical unit of mass. It corresponds to the mass of the sun.	Hybrid	2017-06-04 01:31:55	\N
9773	0x262d	☭	1	1257568	eng	The ☭ is a symbol of communism.	cntrational	2011-11-23 14:22:07	2011-11-23 14:22:07
9815	0x2657	♗	2	9967621	eng	Ruy López de Segura, a priest and a famous Spanish chess player of the 16th century, wrote a book of 150 pages, called Libro del Ajedrez, about exhaustive studies he made on the opening (1. e4 e5 2. ♘f3 ♘c6 3. ♗b5) that is named after him.	carlosalberto	2021-04-18 11:13:08	2021-09-08 20:42:23
9816	0x2658	♘	4	9967496	eng	The Ruy López opening, also known as the Spanish opening (1. e4 e5 2. ♘f3 ♘c6 3. ♗b5), is perhaps the most famous and certainly one of the most studied lines of the game of chess.	carlosalberto	2021-04-18 10:37:25	2021-09-08 20:47:34
10140	0x279c	➜	2	12197785	eng	Elementary algebra: a) let x be the number of sentences in Galician; b) let x + 700 be the number of sentences in Romanian; c) today, x + 700 = 2x; d) what is the value of x? Solution: 2x = x + 700 ➜ 2x - x = 700 ➜ x = 700. Conclusion: today there are 700 sentences in Galician and 1,400 sentences in Romanian.	carlosalberto	2023-12-06 19:23:51	2023-12-06 19:23:51
10799	0x2a2f	⨯	1	6465933	eng	a⨯b is abbreviated as ab.	jasmaa	2017-11-15 19:43:23	2020-11-23 14:02:22
11621	0x2d65	ⵥ	1	8343167	eng	The Berber flag has an upper band of blue like the Mediterranean Sea, then a green band like the plains of Tamazgha, and finally a yellow band representing the desert. Upon these stripes is superimposed the letter Aza (yaz) ⵥ, symbolizing the tifinagh, ancient writing of Imazighen, in red, representing blood and freedom.	AmarMecheri	2019-11-23 21:48:22	2019-11-24 00:18:41
12288	0x3000	　	2	10489137	eng	If you lot are frustrated then go out and get yourselves a man　Keigo Ootsuki isn't the only guy around, is he?!　Anyway, he's not even that much of a man, is he!?	LeeSooHa	2021-11-06 04:39:01	2021-11-06 04:39:01
12293	0x3005	々	1	7296037	eng	"々" means the previous kanji is repeated.	Masatami	2018-10-15 18:22:15	2018-10-15 18:28:59
12354	0x3042	あ	1	474331	eng	You have added a comment, not a translation. To add a translation, click on the "あ→а" icon above the sentence.	\N	2010-08-21 20:18:52	2023-11-11 11:43:59
12365	0x304d	き	1	8938284	eng	"焼き鳥" is fried chicken in Japanese.	Solana	2020-07-25 08:18:22	2020-07-25 08:18:22
12383	0x305f	た	1	10565392	eng	"I hate the '～たら' ​form in Japanese. I just don't get it." "It means something like 'if so-and-so, then so-and-so', or 'when so-and-so', or 'after so-and-so', and stuff like that." "Ah, got it. But I still don't like it." "What don't you like?" "Never mind."	DJ_Saidez	2021-12-16 03:36:27	2021-12-16 03:36:27
12398	0x306e	の	1	10520446	eng	In the fascinating Japanese anime Xam'd: Lost Memories (亡念のザムド), one finds dieselpunk as part of its strange schizo tech universe, in which different technologies are anachronistically present.	nonong	2021-11-20 23:46:06	2021-11-20 23:46:06
12425	0x3089	ら	1	10565392	eng	"I hate the '～たら' ​form in Japanese. I just don't get it." "It means something like 'if so-and-so, then so-and-so', or 'when so-and-so', or 'after so-and-so', and stuff like that." "Ah, got it. But I still don't like it." "What don't you like?" "Never mind."	DJ_Saidez	2021-12-16 03:36:27	2021-12-16 03:36:27
12454	0x30a6	ウ	1	409437	eng	That's correct. In Japanese, ウエートレス corresponds both to the English "waitress" and "weightless". However, "waitress" is the more usual meaning.	Scott	2010-06-22 16:19:15	2010-06-27 08:15:07
12456	0x30a8	エ	1	409437	eng	That's correct. In Japanese, ウエートレス corresponds both to the English "waitress" and "weightless". However, "waitress" is the more usual meaning.	Scott	2010-06-22 16:19:15	2010-06-27 08:15:07
12470	0x30b6	ザ	1	10520446	eng	In the fascinating Japanese anime Xam'd: Lost Memories (亡念のザムド), one finds dieselpunk as part of its strange schizo tech universe, in which different technologies are anachronistically present.	nonong	2021-11-20 23:46:06	2021-11-20 23:46:06
12473	0x30b9	ス	1	409437	eng	That's correct. In Japanese, ウエートレス corresponds both to the English "waitress" and "weightless". However, "waitress" is the more usual meaning.	Scott	2010-06-22 16:19:15	2010-06-27 08:15:07
12488	0x30c8	ト	1	409437	eng	That's correct. In Japanese, ウエートレス corresponds both to the English "waitress" and "weightless". However, "waitress" is the more usual meaning.	Scott	2010-06-22 16:19:15	2010-06-27 08:15:07
12489	0x30c9	ド	1	10520446	eng	In the fascinating Japanese anime Xam'd: Lost Memories (亡念のザムド), one finds dieselpunk as part of its strange schizo tech universe, in which different technologies are anachronistically present.	nonong	2021-11-20 23:46:06	2021-11-20 23:46:06
12512	0x30e0	ム	1	10520446	eng	In the fascinating Japanese anime Xam'd: Lost Memories (亡念のザムド), one finds dieselpunk as part of its strange schizo tech universe, in which different technologies are anachronistically present.	nonong	2021-11-20 23:46:06	2021-11-20 23:46:06
12524	0x30ec	レ	1	409437	eng	That's correct. In Japanese, ウエートレス corresponds both to the English "waitress" and "weightless". However, "waitress" is the more usual meaning.	Scott	2010-06-22 16:19:15	2010-06-27 08:15:07
12539	0x30fb	・	1	328235	eng	・ Corrected mistaken/missing characters in the text data.	fcbond	2007-09-30 17:39:06	2012-10-06 12:33:14
12540	0x30fc	ー	1	409437	eng	That's correct. In Japanese, ウエートレス corresponds both to the English "waitress" and "weightless". However, "waitress" is the more usual meaning.	Scott	2010-06-22 16:19:15	2010-06-27 08:15:07
19977	0x4e09	三	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
19981	0x4e0d	不	1	1622371	eng	You have to put an adjective after "不够."	ThatHorse	2012-06-12 05:15:09	2012-06-12 05:15:09
20040	0x4e48	么	1	2797499	eng	If I search for "什么" using Simplified Chinese, I expect to also see "甚麼" in the results.	Deerhound	2013-10-18 16:52:00	2013-10-18 16:52:00
20129	0x4ea1	亡	1	10520446	eng	In the fascinating Japanese anime Xam'd: Lost Memories (亡念のザムド), one finds dieselpunk as part of its strange schizo tech universe, in which different technologies are anachronistically present.	nonong	2021-11-20 23:46:06	2021-11-20 23:46:06
20160	0x4ec0	什	1	2797499	eng	If I search for "什么" using Simplified Chinese, I expect to also see "甚麼" in the results.	Deerhound	2013-10-18 16:52:00	2013-10-18 16:52:00
20659	0x50b3	傳	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
20856	0x5178	典	1	2678301	eng	I don’t know any other online dictionaries, but there is the 香港粵語詞典 in PDF format, you can download it at ishare.iask.sina.com.cn.	\N	2013-08-15 16:41:11	2013-12-30 15:14:36
21209	0x52d9	務	1	2104440	eng	What is the translation of "政務顧問"?	pwang	2012-12-26 11:19:06	2013-02-24 15:53:34
21839	0x554f	問	1	2104440	eng	What is the translation of "政務顧問"?	pwang	2012-12-26 11:19:06	2013-02-24 15:53:34
22283	0x570b	國	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
22815	0x591f	够	1	1622371	eng	You have to put an adjective after "不够."	ThatHorse	2012-06-12 05:15:09	2012-06-12 05:15:09
22818	0x5922	夢	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
24565	0x5ff5	念	1	10520446	eng	In the fascinating Japanese anime Xam'd: Lost Memories (亡念のザムド), one finds dieselpunk as part of its strange schizo tech universe, in which different technologies are anachronistically present.	nonong	2021-11-20 23:46:06	2021-11-20 23:46:06
25919	0x653f	政	1	2104440	eng	What is the translation of "政務顧問"?	pwang	2012-12-26 11:19:06	2013-02-24 15:53:34
26126	0x660e	明	1	7815452	eng	In "明", what is the character on the left? And the one on the right?	sharris123	2019-03-18 08:58:39	2019-03-18 08:58:39
27155	0x6a13	樓	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
27700	0x6c34	水	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
28023	0x6d77	海	1	11062130	eng	These some recent days, now being the 14th of August of 2022, I've been perusing vast galactic dreams. I'm currently reading a Spanish-language e-book, Trilogía de la Fundación, by Isaac Asimov. On YouTube, I've been viewing clips of the newest Dune movie (2021), which is also galactic in scope. However, people at Kin's Farm Market, this morning, say, "Yāhǎi!" (鸭海 Duck Ocean).	nonong	2022-08-14 23:28:46	2022-08-15 00:09:02
28207	0x6e2f	港	1	2678301	eng	I don’t know any other online dictionaries, but there is the 香港粵語詞典 in PDF format, you can download it at ishare.iask.sina.com.cn.	\N	2013-08-15 16:41:11	2013-12-30 15:14:36
28408	0x6ef8	滸	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
28436	0x6f14	演	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
28988	0x713c	焼	1	8938284	eng	"焼き鳥" is fried chicken in Japanese.	Solana	2020-07-25 08:18:22	2020-07-25 08:18:22
29978	0x751a	甚	1	2797499	eng	If I search for "什么" using Simplified Chinese, I expect to also see "甚麼" in the results.	Deerhound	2013-10-18 16:52:00	2013-10-18 16:52:00
31925	0x7cb5	粵	1	2678301	eng	I don’t know any other online dictionaries, but there is the 香港粵語詞典 in PDF format, you can download it at ishare.iask.sina.com.cn.	\N	2013-08-15 16:41:11	2013-12-30 15:14:36
32005	0x7d05	紅	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
32681	0x7fa9	義	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
35199	0x897f	西	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
35352	0x8a18	記	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
35422	0x8a5e	詞	1	2678301	eng	I don’t know any other online dictionaries, but there is the 香港粵語詞典 in PDF format, you can download it at ishare.iask.sina.com.cn.	\N	2013-08-15 16:41:11	2013-12-30 15:14:36
35486	0x8a9e	語	1	2678301	eng	I don’t know any other online dictionaries, but there is the 香港粵語詞典 in PDF format, you can download it at ishare.iask.sina.com.cn.	\N	2013-08-15 16:41:11	2013-12-30 15:14:36
36938	0x904a	遊	1	5838154	eng	The Four Great Classical Novels of China are Journey to the West (西遊記, Xī Yóu Jì), Romance of the Three Kingdoms (三國演義, Sānguó Yǎnyì), Water Margin (水滸傳, Shuǐhǔ Zhuàn), and Dream of the Red Chamber (紅樓夢, Hóng Lóu Mèng).	mailohilohi	2017-02-08 04:06:41	2017-02-08 04:06:41
39015	0x9867	顧	1	2104440	eng	What is the translation of "政務顧問"?	pwang	2012-12-26 11:19:06	2013-02-24 15:53:34
39321	0x9999	香	1	2678301	eng	I don’t know any other online dictionaries, but there is the 香港粵語詞典 in PDF format, you can download it at ishare.iask.sina.com.cn.	\N	2013-08-15 16:41:11	2013-12-30 15:14:36
40165	0x9ce5	鳥	1	8938284	eng	"焼き鳥" is fried chicken in Japanese.	Solana	2020-07-25 08:18:22	2020-07-25 08:18:22
40493	0x9e2d	鸭	1	11062130	eng	These some recent days, now being the 14th of August of 2022, I've been perusing vast galactic dreams. I'm currently reading a Spanish-language e-book, Trilogía de la Fundación, by Isaac Asimov. On YouTube, I've been viewing clips of the newest Dune movie (2021), which is also galactic in scope. However, people at Kin's Farm Market, this morning, say, "Yāhǎi!" (鸭海 Duck Ocean).	nonong	2022-08-14 23:28:46	2022-08-15 00:09:02
40636	0x9ebc	麼	1	2797499	eng	If I search for "什么" using Simplified Chinese, I expect to also see "甚麼" in the results.	Deerhound	2013-10-18 16:52:00	2013-10-18 16:52:00
65018	0xfdfa	ﷺ	1	9090821	eng	O Allah's Messenger (ﷺ)! How is the Divine Inspiration revealed to you?	alkhaldy	2020-10-01 15:07:55	2020-10-01 15:07:55
65374	0xff5e	～	1	10565392	eng	"I hate the '～たら' ​form in Japanese. I just don't get it." "It means something like 'if so-and-so, then so-and-so', or 'when so-and-so', or 'after so-and-so', and stuff like that." "Ah, got it. But I still don't like it." "What don't you like?" "Never mind."	DJ_Saidez	2021-12-16 03:36:27	2021-12-16 03:36:27
127777	0x1f321	🌡	1	8665611	eng	Several emojis are being widely used during the COVID-19 pandemic: 🦠🌡🧼🤧😷🤒🤧🤮.	Hybrid	2020-04-08 22:12:52	2020-04-08 22:12:52
128514	0x1f602	😂	1	8665632	eng	As of October 2019, 😂 has topped the 10 most frequently used emojis online, according to unicode.org.	Hybrid	2020-04-08 22:17:46	2020-04-08 22:17:46
128567	0x1f637	😷	1	8665611	eng	Several emojis are being widely used during the COVID-19 pandemic: 🦠🌡🧼🤧😷🤒🤧🤮.	Hybrid	2020-04-08 22:12:52	2020-04-08 22:12:52
128578	0x1f642	🙂	1	12219845	eng	On Sunday morning, most of us were Skyping or calling home as our families had their reunion dinners (morning in the U.S. is evening back home). My family reminded me that although it might be my first Chinese New Year without "yee sang", they would be keeping my "ang pows" for me when I get back. Hopefully! 🙂	Cangarejo	2023-12-20 12:00:29	2023-12-20 12:00:29
129298	0x1f912	🤒	1	8665611	eng	Several emojis are being widely used during the COVID-19 pandemic: 🦠🌡🧼🤧😷🤒🤧🤮.	Hybrid	2020-04-08 22:12:52	2020-04-08 22:12:52
129319	0x1f927	🤧	2	8665611	eng	Several emojis are being widely used during the COVID-19 pandemic: 🦠🌡🧼🤧😷🤒🤧🤮.	Hybrid	2020-04-08 22:12:52	2020-04-08 22:12:52
129326	0x1f92e	🤮	1	8665611	eng	Several emojis are being widely used during the COVID-19 pandemic: 🦠🌡🧼🤧😷🤒🤧🤮.	Hybrid	2020-04-08 22:12:52	2020-04-08 22:12:52
